index,Spielzeit,Datum,Stück,Autor,Regie,Musik,Bühnenbild,Kostüme,Choreographie,Ortsvermerk,Aufführungsvermerk,SpeziellerAnlass,id,Tag,Nr_Spielzeit,DuplicateDate,Nr_Stück,Neujahr
688,1967_1968,12/31/1967,Einladung ins Schloss,"Anouilh, Jean","Schmidt, Willi","Offenbach, Jacques","Schmidt, Willi","Schmidt, Willi","Berger, Jaroslav",Grosse Bühne,0,0,1967_196812/31/1967Einladung ins Schloss,1967-12-31,30,False,6,True
689,1967_1968,02/01/1968,Biografie: Ein Spiel,"Frisch, Max","Lindtberg, Leopold",0,"Otto, Teo",0,"Berger, Jaroslav",Grosse Bühne,Uraufführung,0,1967_196802/01/1968Biografie: Ein Spiel,1968-02-01,30,False,7,False
690,1967_1968,02/02/1968,"Hoppe, hoppe Reiter","Mercer, David","Düggelin, Werner",0,"Humm, Ambrosius",0,0,Theater am Neumarkt,Deutschsprachige Erstaufführung,0,"1967_196802/02/1968Hoppe, hoppe Reiter",1968-02-02,30,False,8,False
691,1967_1968,02/15/1968,Halb auf dem Baum,"Ustinov, Peter","Moszkowicz, Imo",0,"Walbeck, Günter",0,0,Grosse Bühne,0,0,1967_196802/15/1968Halb auf dem Baum,1968-02-15,30,False,9,False
692,1967_1968,03/06/1968,Rumpelstilz,"Muschg, Adolf","Früh, Kurt",0,"Humm, Ambrosius",0,0,Theater am Neumarkt,Uraufführung,0,1967_196803/06/1968Rumpelstilz,1968-03-06,30,False,10,False
693,1967_1968,03/16/1968,Die heilige Johanna der Schlachthöfe,"Brecht, Bertolt","Lindtberg, Leopold","Hosalla, Hans-Dieter","Otto, Teo",0,0,Grosse Bühne,0,0,1967_196803/16/1968Die heilige Johanna der Schlachthöfe,1968-03-16,30,False,11,False
694,1967_1968,04/18/1968,Liebe für Liebe,"Congreve, William","Gobert, Boy","Majewski, Hans-Martin","Businger, Toni","Businger, Toni","Bernhofer, Eva",Grosse Bühne,0,0,1967_196804/18/1968Liebe für Liebe,1968-04-18,30,False,12,False
695,1967_1968,05/03/1968,Der Preis,"Miller, Arthur","Hampe, Michael",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1967_196805/03/1968Der Preis,1968-05-03,30,True,13,False
696,1967_1968,06/01/1968,Leonce und Lena,"Büchner, Georg","Henniger, Rolf","Majewski, Hans-Martin","Businger, Toni","Businger, Toni","Macke, Hans",Grosse Bühne,0,0,1967_196806/01/1968Leonce und Lena,1968-06-01,30,False,14,False
697,1968_1969,11/10/1968,Der Preis,"Miller, Arthur","Hampe, Michael",0,"Otto, Teo",0,0,Grosse Bühne,Wiederaufnahme,0,1968_196911/10/1968Der Preis,1968-11-10,31,True,0,False
